coupling,T,S3/T,r_c,phi_esc
1.09,7480.0,488.7076487184242,0.0023662757116840764,27060.754408946785
1.09,7500.0,502.32314981797214,0.002353579483582042,27516.162739551204
1.09,7520.0,516.0612098689218,0.002341558185224346,27969.833592844996
1.09,7540.0,529.9233195400905,0.002330222042343214,28421.904778601587
1.09,7560.0,543.90907004643,0.002319389011009811,28872.50533976643
1.09,7580.0,558.0030836523478,0.002308071573817059,29320.72876902709
1.09,7600.0,572.2436887789328,0.0022983895579570686,29768.74455174622
1.09,7620.0,586.5909799209522,0.0022884990482219597,30214.586646989294
1.09,7640.0,601.068724357699,0.002278652099649093,30659.39951675768
1.09,7660.0,615.67761830141,0.0022693863223083397,31103.280084421684
1.09,7680.0,630.4145667398775,0.0022608039301150328,31546.320638947655
1.09,7700.0,645.2688197215077,0.002251740354542271,31987.503561212303
1.09,7720.0,660.2741510913795,0.002244076950627048,32429.115709992984
1.09,7740.0,675.3948599724505,0.002236266852285387,32869.00961653626
1.09,7760.0,690.6522683997129,0.0022285768135009696,33308.36963212605
1.09,7780.0,706.0453954933595,0.002221116504463607,33747.262873256564
1.09,7800.0,721.5555163658705,0.002213457341722368,34184.60081125403
1.09,7820.0,737.2242807601682,0.0022069842487816107,34622.75107776435
1.09,7840.0,753.0120579230532,0.0022002396642837037,35059.447106401414
1.09,7860.0,768.9391099610176,0.0021937638083784055,35495.90500490986
1.09,7880.0,784.9853058264148,0.0021868522096180325,35930.9832335595
1.09,7900.0,801.1965870265917,0.002181351159915572,36367.108090141104
1.09,7920.0,817.5249109808658,0.00217522358019162,36801.93484528117
1.09,7940.0,833.9986184024259,0.0021692312459367785,37236.69848888535
1.09,7960.0,850.6142106153812,0.0021640527851696004,37671.441502351976
1.09,7980.0,867.3760591803882,0.002158581796712301,38106.20394541831
1.09,8000.0,884.2649664836193,0.0021532667554706236,38540.090149602634
1.09,8020.0,901.295086640392,0.002147931758031687,38973.7431927443
1.09,8040.0,918.4702989102476,0.002142790633102022,39407.5034411451
1.09,8060.0,935.7931878743054,0.0021382026733424565,39841.399209939154
1.09,8080.0,953.25391527225,0.002133286786967355,40274.82628126644
1.09,8100.0,970.8592002237884,0.0021287522996196948,40708.43669958232
1.09,8120.0,988.6162306580794,0.0021246963016794468,41142.253464036185
1.09,8140.0,1006.5066748909569,0.0021199857450497996,41575.65669559476
1.1,6680.0,27.906615091052714,0.009507081611167244,3292.5982293099078
1.1,6700.0,46.37327683850105,0.0064155988021573586,5138.418756605388
1.1,6720.0,61.24598480945474,0.005313206747389466,6457.948361522474
1.1,6740.0,74.56898968460577,0.004708628904099099,7550.2158745208
1.1,6760.0,87.1295732663005,0.0043120449906171475,8506.10978699755
1.1,6780.0,99.1713692349502,0.004029031752257179,9374.087919116573
1.1,6800.0,110.88989063070889,0.003810319788747541,10176.161500838789
1.1,6820.0,122.41608771869494,0.003637415695306191,10928.187057080693
1.1,6840.0,133.7715181705531,0.0034952695016852264,11640.607362200419
1.1,6860.0,145.04419182718024,0.0033763794026394115,12321.862388791065
1.1,6880.0,156.2672544456373,0.0032741475602452628,12975.749426076785
1.1,6900.0,167.45232818188998,0.0031863736721309396,13606.982575271424
1.1,6920.0,178.6286165153972,0.0031092281605820567,14218.721270076203
1.1,6940.0,189.8223449619829,0.0030403920796455825,14813.351325255426
1.1,6960.0,201.0488253747434,0.0029797238385697957,15393.880865640487
1.1,6980.0,212.30926043529516,0.002924548987926159,15961.137706907975
1.1,7000.0,223.60726711627672,0.002874014112845076,16516.124414912527
1.1,7020.0,234.97500891843515,0.002829758378115632,17061.53712189739
1.1,7040.0,246.40510451007185,0.002788371462777247,17597.292982609346
1.1,7060.0,257.90624533818175,0.0027501337277805616,18125.113687577177
1.1,7080.0,269.46119605843217,0.002713867485750175,18643.782241004956
1.1,7100.0,281.11606467116115,0.0026821268390874622,19156.95258586078
1.1,7120.0,292.8426334626128,0.002650600304522276,19662.417766930637
1.1,7140.0,304.6774454723813,0.0026235193835085825,20163.770925306817
1.1,7160.0,316.58866129196167,0.0025969129336557884,20658.55971288387
1.1,7180.0,328.59344428043664,0.002572345879322656,21148.389934612438
1.1,7200.0,340.6986631705036,0.0025489059091746455,21633.701433451482
1.1,7220.0,352.898383369072,0.0025264014481833873,22114.517098740267
1.1,7240.0,365.20868331260704,0.0025064951360450035,22592.000082599785
1.1,7260.0,377.6198974918906,0.0024866453281381616,23065.67321273491
1.1,7280.0,390.13536312744145,0.002468309670031089,23535.82582310142
1.1,7300.0,402.7576765055686,0.00245035946524693,24002.729087212952
1.1,7320.0,415.48537267697964,0.0024332866787243382,24466.611234071213
1.1,7340.0,428.33411092775225,0.002418082777056218,24929.573983697715
1.1,7360.0,441.28865696215286,0.002403125793965378,25388.620132692624
1.1,7380.0,454.3574925427199,0.002388696040386053,25845.31797973154
1.1,7400.0,467.5360463163122,0.0023742325072481623,26299.365768343705
1.1,7420.0,480.84541128264675,0.0023617418405999075,26752.380444740338
1.1,7440.0,494.25971199462424,0.002349132086388014,27202.587084095998
1.1,7460.0,507.7934955339736,0.002336492747538152,27651.094020434466
1.1,7480.0,521.4494407479199,0.0023248582516534077,28098.046151169285
1.1,7500.0,535.2293256463641,0.002313882989960286,28543.575578754797
1.1,7520.0,549.1343454013004,0.0023034936181750617,28987.803118949203
1.1,7540.0,563.1648342643773,0.0022937912106154733,29430.850049691435
1.1,7560.0,577.3161909958525,0.0022839768476528824,29872.294305256306
1.1,7580.0,591.5941070247576,0.0022744465603793565,30312.7570461156
1.1,7600.0,605.9931424330089,0.0022652520361105357,30751.799034312222
1.1,7620.0,620.5246691512392,0.0022562038118039904,31190.038669897243
1.1,7640.0,635.1841823343569,0.002248270707493187,31627.564825883295
1.1,7660.0,649.9807104306092,0.002240034179806418,32064.46133988627
1.1,7680.0,664.8889131150315,0.0022320414183630995,32499.680832427126
1.1,7700.0,679.932365350035,0.002224022168730845,32934.401780241926
1.1,7720.0,695.1133572295489,0.0022167446754474632,33368.693796040156
1.1,7740.0,710.4294769252604,0.002209994077788952,33802.62061311302
1.1,7760.0,725.8748515475809,0.0022032184768156367,34235.66763500392
1.1,7780.0,741.4578719490567,0.0021965672944016476,34668.46299270671
1.1,7800.0,757.1687983424399,0.002190088353200085,35100.472765188846
1.1,7820.0,773.021509276533,0.0021837381950012224,35532.332121526015
1.1,7840.0,788.9914941549486,0.002177091474987198,35962.89380407816
1.1,7860.0,805.1281633123886,0.0021719073176480657,36394.586515895906
1.1,7880.0,821.3819396204556,0.0021659297755455124,36825.05834452027
1.1,7900.0,837.7807438105101,0.0021604118333198915,37255.54359505288
1.1,7920.0,854.3218124864334,0.0021552131880572664,37686.083099234245
1.1,7940.0,870.9857398310911,0.002149334389499761,38115.480012371096
1.1,7960.0,887.8128327730697,0.002144993796836571,38545.9173212029
1.1,7980.0,904.7662735381267,0.0021396064670653205,38975.57278108226
1.1,8000.0,921.8691353384052,0.0021350337442601268,39405.40198280537
1.1,8020.0,939.1105888971916,0.002130491791880623,39835.11620328385
1.1,8040.0,956.5022663974827,0.00212602682408662,40265.055711614026
1.1,8060.0,974.0224202427435,0.002121235852191579,40694.28722631675
1.1,8080.0,991.6985553110134,0.002117424688996899,41124.09980383809
1.1,8100.0,1009.5100427056519,0.0021127100988757126,41553.554594844776
1.11,6620.0,27.398454834852195,0.00944422464291418,3256.127958150726
1.11,6640.0,45.42444217141609,0.006384870541956479,5073.2319669518765
1.11,6660.0,59.975665435932605,0.005293198256909177,6374.076563756564
1.11,6680.0,73.03606073308534,0.004692106656492579,7451.208459670859
1.11,6700.0,85.33665984724335,0.004298423687314377,8394.049191182581
1.11,6720.0,97.1524990722018,0.004015265766095219,9250.941802330679
1.11,6740.0,108.62932979007773,0.0037964509662029456,10041.366651229284
1.11,6760.0,119.9474086874666,0.0036262320784394802,10784.936426069034
1.11,6780.0,131.098333387802,0.0034851948902063197,11487.79333549022
1.11,6800.0,142.14813583575494,0.0033661511054329093,12159.886547095259
1.11,6820.0,153.17076682436274,0.003265041149367815,12806.030665296843
1.11,6840.0,164.16138511112675,0.003177303920191131,13429.87332454964
1.11,6860.0,175.13763984433575,0.0031007030828621735,14034.011125527351
1.11,6880.0,186.12783983290436,0.0030330002200271117,14621.284683747974
1.11,6900.0,197.15254253609936,0.002971118399538101,15194.06631792961
1.11,6920.0,208.21576329312916,0.0029163136225164475,15754.348799998683
1.11,6940.0,219.3310984106712,0.0028678107916590223,16303.822096874486
1.11,6960.0,230.49861160405837,0.0028226401705948798,16842.6228771436
1.11,6980.0,241.73209840890547,0.002781440246050679,17371.911975771363
1.11,7000.0,253.03340219723134,0.002743444217337536,17892.688604637005
1.11,7020.0,264.4027286567748,0.0027075059826199687,18405.845120407335
1.11,7040.0,275.8687560805203,0.0026758079451406846,18913.61483215411
1.11,7060.0,287.4064794083252,0.0026456820327768666,19413.82015156024
1.11,7080.0,299.03696434533293,0.00261760351426213,19908.51089621993
1.11,7100.0,310.7506460294444,0.0025911058469756804,20397.460525940653
1.11,7120.0,322.5647460728656,0.0025668911714565247,20881.946667617405
1.11,7140.0,334.475135905539,0.0025434824488989143,21361.996260982516
1.11,7160.0,346.48293910903885,0.0025212936695107524,21837.63199077343
1.11,7180.0,358.60001966679516,0.002501060689332506,22310.021987442757
1.11,7200.0,370.8133253965626,0.002481653484936869,22778.230123909583
1.11,7220.0,383.1282494895473,0.0024628299914814518,23242.992732657047
1.11,7240.0,395.5714033577999,0.0024455611685462275,23706.315829979038
1.11,7260.0,408.09667870721694,0.002428454889048417,24164.944163824417
1.11,7280.0,420.74337000022905,0.0024130782603052855,24621.76555926197
1.11,7300.0,433.50477781743416,0.002398438161088809,25076.10563303245
1.11,7320.0,446.3771872189161,0.002384090140183913,25528.136094177476
1.11,7340.0,459.36087090673465,0.0023703491030628797,25977.589575353486
1.11,7360.0,472.4596349598952,0.002356894391640864,26425.08657711718
1.11,7380.0,485.6833832951563,0.0023447462626899817,26871.28097252907
1.11,7400.0,499.0137578936139,0.0023323281191523974,27314.850203615206
1.11,7420.0,512.4796075874677,0.0023214759191610545,27757.903392182678
1.11,7440.0,526.0524617905163,0.0023102428517737463,28198.578892395715
1.11,7460.0,539.7488852879463,0.00229943387225119,28637.989586697964
1.11,7480.0,553.573152146642,0.0022893467500574713,29076.25100206393
1.11,7500.0,567.5210654808428,0.0022799287890714172,29513.47586176943
1.11,7520.0,581.6009331602014,0.0022706460294666564,29949.762922894064
1.11,7540.0,595.7905838351281,0.00226133400196472,30384.138068864908
1.11,7560.0,610.1080786768704,0.0022522698187836827,30817.74616697256
1.11,7580.0,624.5696355564289,0.002244413908248903,31251.217357501126
1.11,7600.0,639.1404364878085,0.002235756502894925,31682.99574800949
1.11,7620.0,653.8568712931707,0.00222837715031497,32114.799952555433
1.11,7640.0,668.6969803138978,0.0022209416537817923,32545.59135989842
1.11,7660.0,683.672014760715,0.002213711665278814,32975.9949591067
1.11,7680.0,698.7736470649032,0.0022066840747043785,33405.50336096455
1.11,7700.0,713.991567658577,0.002199167864894673,33833.58704718313
1.11,7720.0,729.367815109514,0.002193126620508976,34262.603973959835
1.11,7740.0,744.8629980989031,0.0021863985520588123,34690.293461203015
1.11,7760.0,760.4964070760094,0.002180094463496325,35117.86127924215
1.11,7780.0,776.2724798326445,0.002174419094174064,35545.35938962708
1.11,7800.0,792.1870074977686,0.002168709794964571,35972.83247571321
1.11,7820.0,808.2230830230844,0.002163112882425773,36399.121515852705
1.11,7840.0,824.3999987075782,0.002157450749870605,36825.457805963786
1.11,7860.0,840.721845939705,0.0021522764419795925,37251.87873544807
1.11,7880.0,857.1861754723114,0.0021470703681958085,37678.423319840746
1.11,7900.0,873.7720308101331,0.0021419375584750926,38103.89132675288
1.11,7920.0,890.5102914363737,0.002137148369881138,38529.844917150236
1.11,7940.0,907.3872908217203,0.0021324136192428693,38955.69749243743
1.11,7960.0,924.400237886677,0.00212729272884908,39381.15787222116
1.11,7980.0,941.5659430605097,0.0021232130043118006,39807.1852629824
1.11,8000.0,958.8668152746633,0.0021184869436041485,40232.86984024951
1.11,8020.0,976.317905324382,0.0021147179346218837,40658.85107046939
1.11,8040.0,993.9023354991976,0.002110029707394447,41084.51220902573
1.11,8060.0,1011.6463799034415,0.0021063757326216397,41510.83105932235
1.12,6560.0,25.75199248953812,0.009740651682442081,3094.1822956406977
1.12,6580.0,43.67890823134755,0.0064399534252746644,4930.490031947906
1.12,6600.0,58.01914666563296,0.005316124382518951,6230.148812071959
1.12,6620.0,70.89089637387278,0.004701499538654242,7300.503885583414
1.12,6640.0,82.96307362592763,0.004301689825596858,8236.826396809993
1.12,6660.0,94.57155851152142,0.0040138138212516845,9085.751615456698
1.12,6680.0,105.85014226458351,0.003797134491723756,9870.383981849052
1.12,6700.0,116.95676090545139,0.0036241230605092893,10605.807635553225
1.12,6720.0,127.91201433030922,0.0034809523474029335,11301.802925720767
1.12,6740.0,138.76422652456714,0.003362368125740425,11967.169338037027
1.12,6760.0,149.5827436267337,0.0032602526631811974,12606.166560607846
1.12,6780.0,160.37561174535693,0.003172196544888124,13222.958012257659
1.12,6800.0,171.16381239194214,0.003096168334755382,13821.209485141735
1.12,6820.0,181.96184631101178,0.003028169244141971,14402.77897277799
1.12,6840.0,192.78298649790764,0.0029662248958006333,14968.81070259973
1.12,6860.0,203.6616364762485,0.0029124508804249326,15523.619758397894
1.12,6880.0,214.58036461087295,0.0028624155955800524,16066.48325314498
1.12,6900.0,225.56076556249036,0.0028180754474199264,16600.02983645229
1.12,6920.0,236.58812854929377,0.0027756603845897902,17122.84651461932
1.12,6940.0,247.70483483916624,0.002738773194448092,17638.572931846036
1.12,6960.0,258.8929640023151,0.0027039048264683833,18146.783063080118
1.12,6980.0,270.15779517647263,0.0026714451487625363,18648.25776355143
1.12,7000.0,281.49656439316175,0.00264114842093147,19142.930213536543
1.12,7020.0,292.92989683440214,0.0026124175452738106,19632.163847625066
1.12,7040.0,304.4685095701735,0.0025868171706451104,20117.250222390314
1.12,7060.0,316.08597749654064,0.0025623096972098923,20596.40165130522
1.12,7080.0,327.7936644693919,0.0025390987014081573,21070.78630595174
1.12,7100.0,339.6092818024518,0.0025173367862930344,21541.592660050825
1.12,7120.0,351.52956373107116,0.002496990745670274,22008.80683758651
1.12,7140.0,363.5431398769806,0.002476951425574006,22471.884990255872
1.12,7160.0,375.69124068169083,0.0024591144152678874,22933.286186722748
1.12,7180.0,387.9186383269511,0.0024417378901491387,23390.70291172553
1.12,7200.0,400.257390062985,0.0024252441517055696,23845.22301038762
1.12,7220.0,412.7035412987256,0.002409477348460867,24297.091109870773
1.12,7240.0,425.26065179770313,0.0023945900746246297,24746.510139951977
1.12,7260.0,437.93328994299196,0.0023802701313612837,25193.66798935391
1.12,7280.0,450.7169080773631,0.002366469189826859,25638.751118311702
1.12,7300.0,463.6201986841626,0.0023536929802372383,26081.926960951227
1.12,7320.0,476.640125431493,0.0023412549246980803,26523.34954340772
1.12,7340.0,489.77851394221943,0.002329247258093074,26963.17217915092
1.12,7360.0,503.0239049730641,0.002317193027069328,27400.533267823135
1.12,7380.0,516.4048438375436,0.0023069960731499726,27837.543173025275
1.12,7400.0,529.8931223860285,0.0022958222210309734,28272.323551476817
1.12,7420.0,543.5225154833553,0.002286328329684343,28707.013470379505
1.12,7440.0,557.2645804335704,0.0022767237841578845,29139.671906640215
1.12,7460.0,571.1300486049048,0.002267368608139182,29571.42327394428
1.12,7480.0,585.1078456578169,0.00225762550681701,30001.295379977426
1.12,7500.0,599.2347760917846,0.0022496951611637654,30431.5017426813
1.12,7520.0,613.4699060795255,0.0022410234742986715,30859.988728764307
1.12,7540.0,627.8414321856995,0.0022327661758829386,31287.900068450457
1.12,7560.0,642.3399050087353,0.0022250463238171836,31715.316916379146
1.12,7580.0,656.9745101636996,0.002217957054614032,32142.311317168598
1.12,7600.0,671.7251807037246,0.0022102038262809486,32567.824751173117
1.12,7620.0,686.6084478325054,0.002203017771552917,32993.03294893363
1.12,7640.0,701.6303970024054,0.0021962937418925073,33417.99632152432
1.12,7660.0,716.789296219885,0.0021900686211717294,33842.77358577729
1.12,7680.0,732.0730403307475,0.0021838134034044884,34266.84143531558
1.12,7700.0,747.499488628482,0.0021776933992703382,34690.82289966017
1.12,7720.0,763.0541572802128,0.0021717802375766115,35114.17840211564
1.12,7740.0,778.7264426313196,0.0021653429051937097,35536.3495672058
1.12,7760.0,794.562744264033,0.0021603505181169583,35959.74863075479
1.12,7780.0,810.518426345725,0.002154715096620199,36382.0330023485
1.12,7800.0,826.6174152405388,0.002149550526053892,36804.432899566586
1.12,7820.0,842.8571844960334,0.0021444279985281182,37226.98372975379
1.12,7840.0,859.219595152138,0.002138915978266821,37648.4941233592
1.12,7860.0,875.749642756432,0.0021345213138967943,38071.44740627334
1.12,7880.0,892.3962163599648,0.0021298150793980365,38493.09746692301
1.12,7900.0,909.1820860254252,0.0021248754019547625,38914.699142007696
1.12,7920.0,926.1138538749925,0.0021202972083288816,39336.5885845836
1.12,7940.0,943.1952480154645,0.0021161547323001045,39758.79009531909
1.12,7960.0,960.40865239009,0.00211173987452428,40180.69412221526
1.12,7980.0,977.7753623750872,0.0021076944909646676,40602.95028420859
1.12,8000.0,995.2867824659598,0.0021039391126068635,41025.578080159205
1.12,8020.0,1012.9363264275671,0.0021000007747451923,41447.953243877164
1.1300000000000001,6500.0,22.96992141670357,0.010515504682756346,2796.526601265781
1.1300000000000001,6520.0,41.1152930131898,0.0065960273060532175,4711.981900812927
1.1300000000000001,6540.0,55.40865181545178,0.005378335046955694,6028.2585336324555
1.1300000000000001,6560.0,68.16312571017355,0.004736158700813017,7101.090093250241
1.1300000000000001,6580.0,80.05480824369845,0.004322158237347252,8037.2541670066275
1.1300000000000001,6600.0,91.49115286256257,0.004027311787302565,8882.87028026233
1.1300000000000001,6620.0,102.58589722401196,0.003805098330509785,9662.880908548628
1.1300000000000001,6640.0,113.48625225236115,0.0036282269800892624,10393.641556987393
1.1300000000000001,6660.0,124.26323818739718,0.0034846571346527026,11084.988715754516
1.1300000000000001,6680.0,134.93105004450598,0.00336484127976676,11744.519421112956
1.1300000000000001,6700.0,145.54670571508677,0.00326130652838188,12378.429178517967
1.1300000000000001,6720.0,156.1561240300514,0.0031723985771288225,12990.05510313902
1.1300000000000001,6740.0,166.75404996453767,0.0030946756591891567,13582.560860565529
1.1300000000000001,6760.0,177.35760865301407,0.003025506662811708,14158.3042156327
1.1300000000000001,6780.0,187.9958995590639,0.0029655473931926653,14720.23768728826
1.1300000000000001,6800.0,198.67834012986935,0.0029107168817778814,15269.224442601393
1.1300000000000001,6820.0,209.40884454425037,0.0028602749096643875,15806.857247184686
1.1300000000000001,6840.0,220.19352096499156,0.00281486611618583,16334.563973920915
1.1300000000000001,6860.0,231.04181215987614,0.0027745181653673788,16853.51328804926
1.1300000000000001,6880.0,241.96297352184493,0.0027361640022460134,17364.122431626456
1.1300000000000001,6900.0,252.95329550857704,0.0027007400452005626,17866.53419301618
1.1300000000000001,6920.0,264.02921080384374,0.002669017430515192,18362.92080558071
1.1300000000000001,6940.0,275.1846499564535,0.002638290873596003,18853.28702312964
1.1300000000000001,6960.0,286.4210997775779,0.002610147432708864,19337.502844525938
1.1300000000000001,6980.0,297.7531804331739,0.002583813471383179,19816.847764458144
1.1300000000000001,7000.0,309.1843943618558,0.002559378644031783,20291.809334576537
1.1300000000000001,7020.0,320.70319802570674,0.0025364093551477874,20761.687319068253
1.1300000000000001,7040.0,332.31805730729604,0.0025138355507897565,21227.6066552119
1.1300000000000001,7060.0,344.04393411643247,0.0024937833331285047,21690.36770010444
1.1300000000000001,7080.0,355.8857993833081,0.0024739338863479805,22149.49217851492
1.1300000000000001,7100.0,367.81292875797817,0.002455537983007998,22605.23231421021
1.1300000000000001,7120.0,379.8457505305784,0.002437949232899851,23057.880099166185
1.1300000000000001,7140.0,391.99257885181584,0.0024222114454414954,23508.556269059947
1.1300000000000001,7160.0,404.23899298585343,0.00240643078290683,23955.723477245396
1.1300000000000001,7180.0,416.59334453049206,0.0023909814207990093,24400.475102860903
1.1300000000000001,7200.0,429.0734331730956,0.002377167659969051,24843.90245994572
1.1300000000000001,7220.0,441.65641584355683,0.0023636099525505814,25284.37101069001
1.1300000000000001,7240.0,454.35147119927956,0.002350225647226164,25722.958006171335
1.1300000000000001,7260.0,467.16657286164616,0.002337660280551908,26159.816802708912
1.1300000000000001,7280.0,480.09909041567926,0.0023256867751713568,26595.09425183377
1.1300000000000001,7300.0,493.1505727334868,0.0023142826372460623,27028.9326149791
1.1300000000000001,7320.0,506.3246704515346,0.0023037084888590798,27461.45674625835
1.1300000000000001,7340.0,519.6213992762458,0.0022936647519023845,27892.790744836195
1.1300000000000001,7360.0,533.0243516630163,0.0022829752979325094,28322.02869039867
1.1300000000000001,7380.0,546.5683499969939,0.0022737993153838887,28751.308068861952
1.1300000000000001,7400.0,560.2254419911895,0.0022646118113621113,29178.678189455357
1.1300000000000001,7420.0,574.0064803984224,0.002255594224573062,29605.258650212476
1.1300000000000001,7440.0,587.9092117157232,0.0022468770950174644,30030.603657161002
1.1300000000000001,7460.0,601.9443223678517,0.0022384947452900907,30455.326527509154
1.1300000000000001,7480.0,616.0955163159958,0.002230042642923013,30878.96416179891
1.1300000000000001,7500.0,630.383980613267,0.0022220875289381617,31302.125240220645
1.1300000000000001,7520.0,644.8005537899606,0.0022148486015836156,31724.88703975684
1.1300000000000001,7540.0,659.3508766983847,0.0022080474708943676,32147.317273425448
1.1300000000000001,7560.0,674.0199333088153,0.002200537864881331,32568.353147560367
1.1300000000000001,7580.0,688.820337735535,0.002193603269160291,32989.16852251394
1.1300000000000001,7600.0,703.7590667687853,0.0021872178187878717,33409.82052864376
1.1300000000000001,7620.0,718.835625696371,0.002181465727405607,33830.36539058726
1.1300000000000001,7640.0,734.0271754655251,0.002174773515739171,34249.6943051432
1.1300000000000001,7660.0,749.3588673027583,0.002168680630148974,34669.00175328149
1.1300000000000001,7680.0,764.83172331754,0.002163076544914232,35088.336564439174
1.1300000000000001,7700.0,780.4435819919562,0.0021578833359353062,35507.74552760782
1.1300000000000001,7720.0,796.17472475096,0.0021521442982091487,35926.07078070343
1.1300000000000001,7740.0,812.0474913870657,0.00214669913277179,36344.53603107524
1.1300000000000001,7760.0,828.0649899993591,0.002141826419900359,36763.18046374837
1.1300000000000001,7780.0,844.2236641099639,0.0021370545433229944,37182.03787271376
1.1300000000000001,7800.0,860.5056730137846,0.002132214928028349,37599.91473166874
1.1300000000000001,7820.0,876.9285191705552,0.0021273265329593755,38018.05740830018
1.1300000000000001,7840.0,893.4931606696211,0.0021226145092402816,38436.18321046011
1.1300000000000001,7860.0,910.204216620208,0.0021184248526453058,38854.629491999876
1.1300000000000001,7880.0,927.0470118927925,0.002113856695943524,39272.789939140195
1.1300000000000001,7900.0,944.0397113095185,0.00210986781009966,39691.3202365487
1.1300000000000001,7920.0,961.164285178267,0.002105472566759596,40109.59893832877
1.1300000000000001,7940.0,978.4473081847622,0.0021017827198482977,40528.59783517126
1.1300000000000001,7960.0,995.8664189945563,0.002097942849836362,40947.37793225166
1.1300000000000001,7980.0,1013.4191309924156,0.0020939053982251318,41365.94947092238
1.1400000000000001,6440.0,18.74385752257735,0.012272558982421243,2330.158510816167
1.1400000000000001,6460.0,37.87538423422095,0.006868078212220279,4414.116749132794
1.1400000000000001,6480.0,52.22509453629458,0.005494476355291013,5769.822962364298
1.1400000000000001,6500.0,64.90562174085743,0.004799529552959803,6855.079600504949
1.1400000000000001,6520.0,76.66098287386792,0.00436286149162277,7797.244363686361
1.1400000000000001,6540.0,87.93780014844323,0.004054205143964244,8642.285470702453
1.1400000000000001,6560.0,98.87449626674905,0.003825316240344489,9421.931009453925
1.1400000000000001,6580.0,109.5893622768015,0.0036427041203579377,10150.759320555648
1.1400000000000001,6600.0,120.18685450804608,0.0034955441850464896,10838.842450069627
1.1400000000000001,6620.0,130.68363681353378,0.0033724908530044224,11494.375624692591
1.1400000000000001,6640.0,141.10684915374767,0.0032668874791321255,12123.776128599275
1.1400000000000001,6660.0,151.52920613361223,0.0031766375356184675,12731.547174269057
1.1400000000000001,6680.0,161.95256163911876,0.003098652848326181,13320.508627029907
1.1400000000000001,6700.0,172.3711031077206,0.0030283833378560265,13891.495655457678
1.1400000000000001,6720.0,182.82313375018927,0.002967084177503635,14449.109134338432
1.1400000000000001,6740.0,193.30765190845202,0.002911641586162109,14993.098984715194
1.1400000000000001,6760.0,203.85128197373726,0.002861216250937675,15526.250582348119
1.1400000000000001,6780.0,214.45112148180021,0.002815663616890312,16049.42846848142
1.1400000000000001,6800.0,225.10695258618182,0.0027731004829560264,16563.188641935354
1.1400000000000001,6820.0,235.83201577132564,0.0027347479028377517,17069.189788078846
1.1400000000000001,6840.0,246.63541149582505,0.002700091827967736,17567.703661451684
1.1400000000000001,6860.0,257.52253302739064,0.002667619286138982,18059.499535155686
1.1400000000000001,6880.0,268.49040895211385,0.002637092707345849,18545.28718244935
1.1400000000000001,6900.0,279.5252665544423,0.002607496598016244,19024.181559523757
1.1400000000000001,6920.0,290.6711239679158,0.002582494967092341,19499.682744447608
1.1400000000000001,6940.0,301.8969748971296,0.002556538796501231,19969.306660459843
1.1400000000000001,6960.0,313.2234000847303,0.0025332944161837595,20434.989204828482
1.1400000000000001,6980.0,324.66100949566345,0.002512407050748627,20897.561211758075
1.1400000000000001,7000.0,336.2056483088758,0.002491474143329755,21355.780698786533
1.1400000000000001,7020.0,347.83454275458746,0.002472047498721792,21810.382441921538
1.1400000000000001,7040.0,359.56172249766917,0.002453274345436668,22261.620579303402
1.1400000000000001,7060.0,371.4044348043871,0.0024366431131024584,22710.636733379666
1.1400000000000001,7080.0,383.3433709152938,0.0024197317161682524,23155.97351438018
1.1400000000000001,7100.0,395.3976811603805,0.0024043482778128345,23599.562731521946
1.1400000000000001,7120.0,407.55201805951344,0.002388927443003019,24039.871138612478
1.1400000000000001,7140.0,419.82714583412024,0.002375083534805312,24478.87981001551
1.1400000000000001,7160.0,432.2028663934353,0.002360757455442256,24914.947805637014
1.1400000000000001,7180.0,444.7103060181501,0.002348386811192836,25350.09388855133
1.1400000000000001,7200.0,457.31642431505367,0.002335467222928649,25782.58601476121
1.1400000000000001,7220.0,470.05666155422875,0.002324061082294658,26214.484798012083
1.1400000000000001,7240.0,482.9028421265707,0.002312723522714129,26644.003241345155
1.1400000000000001,7260.0,495.86624127236433,0.0023018122736770796,27072.227082366182
1.1400000000000001,7280.0,508.95285314528735,0.00229131162546111,27499.27297852839
1.1400000000000001,7300.0,522.1468034185599,0.0022805826380248567,27924.24645408668
1.1400000000000001,7320.0,535.4812377629571,0.00227150926923161,28349.271810057573
1.1400000000000001,7340.0,548.9213420184433,0.002261586097098665,28772.4092089912
1.1400000000000001,7360.0,562.5093220142091,0.0022533392196991526,29195.820073657043
1.1400000000000001,7380.0,576.1966371465653,0.0022447566108433005,29616.9835642236
1.1400000000000001,7400.0,590.012075345887,0.002235959049315294,30037.537412756006
1.1400000000000001,7420.0,603.9723896287127,0.002228352654747677,30458.107209489855
1.1400000000000001,7440.0,618.0377006532233,0.0022206062995887904,30877.15093164111
1.1400000000000001,7460.0,632.2386241441043,0.0022131044481609923,31295.809108968708
1.1400000000000001,7480.0,646.5746040369611,0.0022059143670893847,31714.155170204554
1.1400000000000001,7500.0,661.0187639037208,0.002198287777036808,32131.134391366097
1.1400000000000001,7520.0,675.6216623430191,0.0021920963631837766,32549.036905358982
1.1400000000000001,7540.0,690.3398237056015,0.00218562846345745,32965.67817147418
1.1400000000000001,7560.0,705.1928824678735,0.0021791941957217034,33382.23119562777
1.1400000000000001,7580.0,720.164114359144,0.0021729651786090466,33797.594021295605
