lambda,T,S3/T,r_c,phi_esc,Gamma_H4
0.3,23354.049999999654,140.97901632081195,1.3349708490256438,65183.49089892708,5.605177334783495e-24
0.3,23354.024999999652,137.93671133665254,1.1647881554194048,65288.00729772788,1.136663335889615e-22
0.3,23353.99999999965,135.1361760059733,1.2164301086101734,65396.24365206719,1.8135296880293706e-21
0.3,23353.97499999965,131.65271281985656,1.1511222452116805,65507.23562863841,5.680138564797519e-20
0.3,23353.949999999648,128.76803311665697,1.3435940046618424,65618.98473340514,9.833880400112545e-19
0.3,23353.924999999646,124.63301339018172,1.3302547516864707,65735.37902444538,5.851630063606969e-17
0.3,23353.899999999645,121.72363493224495,1.1631871747322196,65854.0074189559,1.0361311701218594e-15
0.3,23353.874999999643,117.95718820611177,1.0374165428137045,65976.1496360273,4.272520515989586e-14
0.3,23353.849999999642,114.08672053977993,1.5942658598441952,66102.00228501519,1.9492658501253904e-12
0.3,23353.82499999964,110.55348502893764,1.0947449869689054,66232.70829523672,6.365608311858e-11
0.3,23353.79999999964,106.04118106997399,1.4901551072044317,66368.71009121994,5.4495412015829335e-09
0.3,23353.774999999638,102.60981276809181,1.281540442509436,66508.4043556146,1.6038136600352346e-07
0.3,23353.749999999636,97.47353947651493,1.4396964464014854,66653.64779858611,2.5255382978772506e-05
0.3,23353.724999999635,93.18045609044931,1.6372514590809033,66806.48550854885,0.0017277132619898177
0.3,23353.699999999633,89.2169920133017,1.280588001369772,66966.90870779878,0.08520488655189637
0.3,23353.674999999632,84.37501119211976,1.7238578654417958,67135.94504774366,9.930190843616844
0.3,23353.64999999963,78.87879011014253,1.823292906103097,67314.28664341374,2188.0327506290373
0.3,23353.62499999963,71.18118304817985,1.8718365977087372,67507.69661765768,4132260.305355
0.3,23353.599999999627,65.55491737342454,2.5965898753577927,67717.18355343022,1013916187.6671913
0.3,23353.574999999626,62.64003401778753,3.058344786545284,67947.71568228352,17469803488.238674
0.3,23353.549999999625,50.04236263036085,2.9695934685741405,68200.35852541095,3690745166736624.5
0.3,23353.524999999623,51.127721360582406,3.6711596900950765,68495.15030499914,1287433603852088.2
0.3,23353.49999999962,34.25173857185584,2.85100918621891,68870.29849426365,1.506289529227103e+22
0.3,23353.47499999962,21.505379387721298,4.043993398109854,69333.94179246415,2.5726267880642167e+27
0.3,23353.44999999962,15.493150316682941,2.5443575684516286,69612.52462718452,6.424536135703203e+29
0.35,20099.975,105.24288029818774,0.947662694739828,65841.08200067846,6.568809349253238e-09
0.35,20099.949999999997,102.9840251793393,1.2162067424022143,65918.25484494014,6.086372317838421e-08
0.35,20099.924999999996,101.2707249135299,0.8355685163226666,65996.9441455994,3.292337060819489e-07
0.35,20099.899999999994,99.1860492718646,0.7351459589144164,66078.34249256758,2.5663463500688757e-06
0.35,20099.874999999993,97.16760496481962,0.8697634662084085,66159.88841241559,1.8729176863901267e-05
0.35,20099.84999999999,95.02179038329999,0.8589676076705192,66244.85017779436,0.000154840486943717
0.35,20099.82499999999,92.75392124880175,0.9519584017103058,66330.93869096774,0.0014423445676850907
0.35,20099.79999999999,90.5705981495,0.9136557922765547,66418.79827355719,0.012352488902535892
0.35,20099.774999999987,88.23609500231136,0.8969629694865824,66509.5196044927,0.12263168962497743
0.35,20099.749999999985,85.86349280196491,0.9289880681469755,66602.73620986592,1.2625599293338736
0.35,20099.724999999984,83.37196483189778,0.9957580977898344,66698.03098136207,14.59230567275864
0.35,20099.699999999983,80.8048130047019,1.1066508825104566,66796.02192745254,181.40423423889834
0.35,20099.67499999998,78.2205272207357,0.912303446459708,66900.43786248265,2289.8739617814445
0.35,20099.64999999998,75.50964203640362,1.368743352624925,67002.32601333763,32670.396372055657
0.35,20099.624999999978,73.18655745169352,1.2397887847667601,67110.09633762282,318198.71448824054
0.35,20099.599999999977,70.09071600905624,1.2515404174684732,67222.28591788429,6592450.556941208
0.35,20099.574999999975,67.09107586870934,1.3023900607259995,67340.32596397818,123959059.0174522
0.35,20099.549999999974,64.18179248835281,1.1369366186767615,67463.41215226206,2127563137.9809244
0.35,20099.524999999972,60.795166776359,1.2005035568624625,67592.55126846493,57990783126.29097
0.35,20099.49999999997,57.51925907247149,1.386393924342777,67727.92366175818,1412478335371.5544
0.35,20099.47499999997,54.04744030200026,1.3507060818121532,67873.81824685585,41420385817110.66
0.35,20099.449999999968,49.912466138361445,1.714499323719446,68028.80722067063,2296990972407104.5
0.35,20099.424999999967,45.91021103798833,1.438427443316108,68194.0906132802,1.1088296328394862e+17
0.35,20099.399999999965,41.73245144649442,1.6130216858519995,68377.56311258048,6.267401421344331e+18
0.35,20099.374999999964,35.75400180869749,1.7387303421390274,68583.84316716522,1.9623170646005991e+21
0.35,20099.349999999962,34.67349952030465,3.371733931519035,68818.94066424908,5.521190462192659e+21
0.35,20099.32499999996,28.059082465424098,3.3232488981341515,69103.87344893723,2.9974302098578775e+24
0.35,20099.29999999996,12.672825659591908,2.950151787052386,69434.85832940212,4.376363019111138e+30
0.4,17679.975,298.15986113498826,0.19675886991137545,56699.23744228567,3.091972409883698e-92
0.4,17679.949999999997,297.78503503092304,0.21032235938059576,56715.83240851788,4.489506443812502e-92
0.4,17679.924999999996,297.4235499847877,0.1885440801791207,56731.687886733875,6.43273750471942e-92
0.4,17679.899999999994,297.0474118282522,0.2143676993978473,56748.44855284206,9.352414119713271e-92
0.4,17679.874999999993,296.6805273709562,0.20802409458552137,56764.659571237884,1.3472620361333202e-91
0.4,17679.84999999999,296.31850302816275,0.1883720543051943,56780.76357244422,1.9314318247625484e-91
0.4,17679.82499999999,295.9372045850997,0.1942985838967679,56797.83358246949,2.822499870735523e-91
0.4,17679.79999999999,295.57060174994734,0.2392689966247285,56813.90925559208,4.0647848716226453e-91
0.4,17679.774999999987,295.19788206927956,0.20994579618576967,56830.26791953629,5.889564901417984e-91
0.4,17679.749999999985,294.82624461600267,0.19307322969880347,56846.51490381116,8.52432905081452e-91
0.4,17679.724999999984,294.44945303529386,0.24239190679080594,56863.223056991264,1.240118455057393e-90
0.4,17679.699999999983,294.0678278250512,0.20076848776005324,56879.95020909342,1.8128153903600847e-90
0.4,17679.67499999998,293.7033411442745,0.18951915467040306,56895.887648237534,2.605180012490846e-90
0.4,17679.64999999998,293.32528446087343,0.20294081887525595,56912.58641514448,3.7947584149400913e-90
0.4,17679.624999999978,292.9499035320351,0.22227695173590828,56929.37331254215,5.5128138812522065e-90
0.4,17679.599999999977,292.5684016277295,0.1969144172863187,56946.18041409924,8.05760800318071e-90
0.4,17679.574999999975,292.19567651547936,0.21544567006956405,56962.57010751422,1.1674698892585024e-89
0.4,17679.549999999974,291.82397587263904,0.20166258191693698,56978.838805184045,1.6898242829090564e-89
0.4,17679.524999999972,291.443389921426,0.24758193074032292,56995.70507578525,2.4676032194708657e-89
0.4,17679.49999999997,291.0682096205918,0.2149385796736677,57012.30058343342,3.584036742124816e-89
0.4,17679.47499999997,290.68616340511727,0.2099316466201715,57029.20875363806,5.241250756408444e-89
0.4,17679.449999999968,290.31321185629713,0.20596486574780778,57045.55648631993,7.59568493646133e-89
0.4,17679.424999999967,289.92784655193196,0.20265784893779132,57062.72611355332,1.1144515813262584e-88
0.4,17679.399999999965,289.5525937239666,0.24973422374496435,57079.26296370851,1.6187704779125747e-88
0.4,17679.374999999964,289.1751103890528,0.20072512942780435,57095.820397517215,2.3565243081981522e-88
0.4,17679.349999999962,288.7942370395128,0.22097789306232207,57112.75781900077,3.4420888795258296e-88
0.4,17679.32499999996,288.41670156240014,0.19594769251848126,57129.3578010649,5.01105331046239e-88
0.4,17679.29999999996,288.02416732813987,0.19907161075619545,57146.84487268201,7.404825088464739e-88
0.4,17679.274999999958,287.65012884206993,0.22983438554406488,57163.33378589752,1.0742581645267295e-87
0.4,17679.249999999956,287.2680182363078,0.21042667228844364,57180.15132643476,1.5710456057170478e-87
0.4,17679.224999999955,286.88916609102614,0.19494409506245433,57196.83803796813,2.290129476276859e-87
0.4,17679.199999999953,286.50324887985147,0.2512286460594043,57214.05530625054,3.3618814888141853e-87
0.4,17679.174999999952,286.11508451084,0.22037349858280436,57231.13630330677,4.946230976870365e-87
0.4,17679.14999999995,285.73398825297426,0.21366789857449575,57247.888843598,7.2262279989405035e-87
0.4,17679.12499999995,285.35303073241965,0.19640267753511506,57264.66264409313,1.0555719286883518e-86
0.4,17679.099999999948,284.95809810690525,0.21533816459093402,57282.15545546149,1.5635083563159593e-86
0.4,17679.074999999946,284.5763850198713,0.22385674523566623,57298.9741539227,2.2856010115527603e-86
0.4,17679.049999999945,284.1906583360164,0.20897458766282515,57315.97665080276,3.3545428449664706e-86
0.4,17679.024999999943,283.7991926524886,0.21898564504213883,57333.34901908057,4.951585804016875e-86
0.4,17678.99999999994,283.4092316485671,0.20690672824139245,57350.57975314919,7.298002709841319e-86
0.4,17678.97499999994,283.0261212610908,0.25561644789555066,57367.488171583194,1.068324237193198e-85
0.4,17678.94999999994,282.64049885980825,0.20517274369505342,57384.42090498388,1.5677835844292672e-85
0.4,17678.924999999937,282.25101341833704,0.25658377310201647,57401.800978212996,2.309599690819877e-85
0.4,17678.899999999936,281.854160686525,0.21339436454393715,57419.20349647371,3.427430192250812e-85
0.4,17678.874999999935,281.4691240516002,0.22738963145762955,57436.20434816724,5.026838289979213e-85
0.4,17678.849999999933,281.0819360567235,0.20138410384888933,57453.22892585246,7.388381795329752e-85
0.4,17678.82499999993,280.6808657031332,0.20560872430945137,57471.12303502886,1.1010304274798336e-84
0.4,17678.79999999993,280.2954512891113,0.25731225714747014,57488.194272877125,1.615418609683218e-84
0.4,17678.77499999993,279.90751710276635,0.2064687473027309,57505.28842019234,2.376063644993749e-84
0.4,17678.749999999927,279.5135837374175,0.23027898690219384,57522.82869719702,3.5157763025896752e-84
0.4,17678.724999999926,279.1141741982243,0.2199508055142765,57540.392596420665,5.230564919269028e-84
0.4,17678.699999999924,278.72349855713344,0.21996993929337044,57557.557675966105,7.714396463221568e-84
0.4,17678.674999999923,278.3337715321308,0.20104347382957283,57574.7483689197,1.1366958494848939e-83
0.4,17678.64999999992,277.92727194690457,0.22386567436106208,57592.620834845555,1.7030611203390953e-83
0.4,17678.62499999992,277.537548357727,0.23067655929350508,57609.857996149876,2.5093916969946366e-83
0.4,17678.59999999992,277.14205462836594,0.21663974715534287,57627.3037436406,3.718756750722779e-83
0.4,17678.574999999917,276.74152173114595,0.22174639790934836,57645.10006085439,5.5386303408661435e-83
0.4,17678.549999999916,276.3433645427012,0.21201520793825554,57662.73692578536,8.229614045740998e-83
0.4,17678.524999999914,275.95049352781933,0.26401175353711315,57680.07318723241,1.2163874385383667e-82
0.4,17678.499999999913,275.54854585797136,0.26475346566246655,57697.66382792745,1.8141932533161036e-82
0.4,17678.47499999991,275.1524222921157,0.2654527228734363,57715.236295008,2.6901605222002993e-82
0.4,17678.44999999991,274.7498215610075,0.2662600699913671,57732.87277570426,4.0148482272714436e-82
0.4,17678.42499999991,274.3523196395999,0.2354831251098958,57750.59368982822,5.961511594037136e-82
0.4,17678.399999999907,273.9500904667552,0.2678221294831279,57768.18264001295,8.893732523936463e-82
0.4,17678.374999999905,273.553428022519,0.23804542554182784,57785.860604678,1.3194896502393685e-81
0.4,17678.349999999904,273.1481263209426,0.2484795136251612,57803.59138776221,1.9745035566829228e-81
0.4,17678.324999999903,272.75159395456194,0.20864713122173206,57821.128096448425,2.929010237073525e-81
0.4,17678.2999999999,272.34591076751224,0.26808726201985106,57839.39781276687,4.384648109402049e-81
0.4,17678.2749999999,271.9449689200261,0.2674427445149786,57857.2995895401,6.532800183031902e-81
0.4,17678.249999999898,271.5429479138851,0.2072709256487835,57874.91341472177,9.74380698474872e-81
0.4,17678.224999999897,271.128618035035,0.21184970264310468,57893.37759555846,1.4712031422093877e-80
0.4,17678.199999999895,270.72575398921975,0.229557445718286,57911.04328669823,2.1961557482713828e-80
0.4,17678.174999999894,270.32399439203874,0.23528819404623658,57928.735125985935,3.2747276902379696e-80
0.4,17678.149999999892,269.9183293550833,0.21254283880071453,57946.45363738586,4.901990826296851e-80
0.4,17678.12499999989,269.5110970922823,0.2736581232491617,57964.60783586688,7.349286435218182e-80
0.4,17678.09999999989,269.096637334784,0.22806967160481048,57982.78872016914,1.1097821402820516e-79
0.4,17678.074999999888,268.6949806944032,0.2119717866955196,58000.37911578075,1.654624542252577e-79
0.4,17678.049999999886,268.27520366203845,0.21690808871147832,58019.018615487796,2.5118015439052234e-79
0.4,17678.024999999885,267.872172654776,0.22531546141690856,58036.77641762699,3.75005475746905e-79
0.4,17677.999999999884,267.4642941517389,0.24250835953571417,58054.95623735151,5.625768472323795e-79
0.4,17677.974999999882,267.054325356135,0.21115794421674236,58072.86206515812,8.45721339705647e-79
0.4,17677.94999999988,266.63385872757783,0.2175244338968613,58091.60658749605,1.2847087767388564e-78
0.4,17677.92499999988,266.22761608320525,0.22296705242819154,58109.35238074713,1.924145375824908e-78
0.4,17677.899999999878,265.816954721335,0.21445826965579198,58127.552967761054,2.8945279699335885e-78
0.4,17677.874999999876,265.40028055381407,0.22944916121496362,58145.9729618306,4.380388544362215e-78
0.4,17677.849999999875,264.9870289374959,0.28106203440131866,58164.418373077184,6.606446642464983e-78
0.4,17677.824999999873,264.5749707035556,0.21430019535913913,58182.48824330397,9.95190687720406e-78
0.4,17677.799999999872,264.1579930335767,0.28041884122972927,58201.17066165493,1.5064941425521424e-77
0.4,17677.77499999987,263.74590476981956,0.23215321126848215,58219.51703178647,2.2694237873464722e-77
0.4,17677.74999999987,263.32117138783383,0.22421020110834278,58238.25015849793,3.4619643401770765e-77
0.4,17677.724999999868,262.9063270108105,0.22778674536274504,58256.65412094866,5.229469643623903e-77
0.4,17677.699999999866,262.4929290279765,0.23902669135163573,58274.86387055448,7.887992865273165e-77
0.4,17677.674999999865,262.07049059639576,0.2469645895145939,58293.50398117317,1.2005423956668115e-76
0.4,17677.649999999863,261.65135672758413,0.2846688294403418,58311.942801628094,1.8212093649692927e-76
0.4,17677.62499999986,261.2319109531227,0.2407493663717078,58330.466992924936,2.7636004705620484e-76
0.4,17677.59999999986,260.81188807207843,0.2858331950693927,58349.19110350876,4.196025843005595e-76
0.4,17677.57499999986,260.39013347489805,0.2516871007144341,58367.71138229422,6.381857512947864e-76
0.4,17677.549999999857,259.9688283031353,0.23444277066896066,58386.32743885028,9.701978031686226e-76
0.4,17677.524999999856,259.53857176799806,0.23129918627631843,58405.29970346824,1.4881161144440833e-75
0.4,17677.499999999854,259.11809885384827,0.23960326361679113,58423.97751677816,2.2604098261069334e-75
0.4,17677.474999999853,258.69927375996264,0.22762077077793041,58442.45011025142,3.427870040450168e-75
0.4,17677.44999999985,258.26813855903043,0.24556941682662176,58461.50550312217,5.262292261136293e-75
0.4,17677.42499999985,257.84865429412827,0.2904527341878334,58480.27521917771,7.985337282097791e-75
0.4,17677.39999999985,257.4220609346364,0.24402504587328877,58498.99380759188,1.2203356269330273e-74
0.4,17677.374999999847,256.99335708527707,0.2920586100213628,58517.97931948859,1.868851320240377e-74
0.4,17677.349999999846,256.567868434043,0.22312818088463224,58536.84422530947,2.852858431390916e-74
0.4,17677.324999999844,256.13917401572775,0.2913341643525101,58555.89323802444,4.368858636563037e-74
0.4,17677.299999999843,255.7124995990374,0.2432311158227157,58574.97009258207,6.677006662399143e-74
0.4,17677.27499999984,255.28573127494508,0.22782878967222595,58593.68820252976,1.020550164015695e-73
0.4,17677.24999999984,254.85047297636055,0.258957798538636,58612.96982064505,1.5730789916597566e-73
0.4,17677.22499999984,254.42180808804207,0.22487872010883944,58631.99702976179,2.4088968627901508e-73
