T,S3/T,r_c,phi_esc,Gamma_H4
15792.125000000115,99.27311702927551,0.45615006377854384,65029.92533345274,8.975538736141269e-07
15792.100000000115,98.63337044740891,0.4066262666177219,65061.09818645817,1.6853282830879612e-06
15792.075000000115,97.99723901516992,0.39595986688520346,65092.479739063856,3.15308064810034e-06
15792.050000000116,97.3601352123388,0.4861515841550547,65124.43503242247,5.904375745142636e-06
15792.025000000116,96.71598516484576,0.42744926667360184,65156.61186951609,1.1132627711358603e-05
15792.000000000116,96.07465859315376,0.41322026890397034,65188.646463944904,2.093077995006469e-05
15791.975000000117,95.42113768404592,0.4181401874173769,65221.266631724524,3.982509285152837e-05
15791.950000000117,94.77078279610234,0.4106145504849269,65254.126531690184,7.553433367937992e-05
15791.925000000118,94.12533569565274,0.5165802709607965,65287.56086863345,0.00014256203032322518
15791.900000000118,93.46553996124112,0.42057456139985777,65320.84617417329,0.0002728753087544306
15791.875000000118,92.79678586344197,0.4247299770524502,65354.38975839048,0.0005268898430623632
15791.850000000119,92.11615658098368,0.39669184181030787,65388.54150502208,0.0010292359115581257
15791.825000000119,91.43788662773972,0.43286906410233955,65422.42814123763,0.002005703048051944
15791.80000000012,90.76132580073178,0.47434084096284085,65457.21782807706,0.003901687617685388
15791.77500000012,90.08797595656796,0.5283708768984524,65491.770144951915,0.007565382045511539
15791.75000000012,89.37551336844297,0.5309345260529124,65526.80439324143,0.015243133900066139
15791.72500000012,88.68575992226914,0.44587715900336067,65561.68457008123,0.030031750244141394
15791.70000000012,87.98249175958887,0.5375708199842009,65597.16309451201,0.059953828934777464
15791.675000000121,87.24333623639387,0.5413191273723632,65633.01409051403,0.12397363931739767
15791.650000000122,86.52699513913447,0.5446552853898244,65668.93112360506,0.25064475536594194
15791.625000000122,85.79986232095433,0.45507889446888694,65705.0230598723,0.5120921227799005
15791.600000000122,85.08109663314309,0.4547367555659951,65741.6214454631,1.0375787037442308
15791.575000000123,84.33955354868421,0.4442094354130568,65779.05281114974,2.1496299132995786
15791.550000000123,83.6118122819519,0.43484971092301333,65815.5008398179,4.3930836390725645
15791.525000000123,82.84932360371775,0.46096458599509016,65853.66813834819,9.288452029082851
15791.500000000124,82.07832995899736,0.4610397166317237,65890.6684892921,19.801048799340467
15791.475000000124,81.28079591655222,0.44997147493052164,65929.3755952507,43.32007822619663
15791.450000000124,80.51406964375485,0.45804959837023973,65967.20772945615,91.9384586112531
15791.425000000125,79.73584193502755,0.4923410162763837,66006.62756685066,197.30912734686265
15791.400000000125,78.9660500083343,0.49160658995812845,66045.82248044874,419.8953419733412
15791.375000000126,78.13808787128814,0.5176600157943648,66085.41242509187,945.9131025294506
15791.350000000126,77.28147764071163,0.47805181076708037,66124.83309992502,2191.2329217616198
15791.325000000126,76.53156682730233,0.4887010189053928,66165.86565843929,4571.0471745428395
15791.300000000127,75.71514291528432,0.4847967960901454,66206.71709338676,10176.409286588707
15791.275000000127,74.88563864766465,0.5327717982370124,66248.65115853469,22943.761989705985
15791.250000000127,74.03922882833805,0.53385125619102,66291.05799355851,52583.32151118406
15791.225000000128,73.19288868278107,0.5372764107971797,66333.35412478763,120480.4613670605
15791.200000000128,72.3343945168025,0.5454071331440599,66376.20833697802,279297.5300049096
15791.175000000128,71.4654345223465,0.5599762818769028,66419.56554534029,653996.8515344561
15791.150000000129,70.58260331208125,0.5582375422706408,66463.50122385744,1551972.712974766
15791.12500000013,69.69841277112585,0.5551614093806597,66507.98373058693,3686958.312915604
15791.10000000013,68.79872500114388,0.5754163192585142,66553.0904350775,8890601.889857184
15791.07500000013,67.89860534916865,0.6327953610748023,66598.8010588476,21442040.265744064
15791.05000000013,66.93688095843765,0.5560358495055904,66644.59973461721,54908790.80560842
15791.02500000013,65.97541188061183,0.5503626842067031,66692.01887777878,140531862.53018263
15791.000000000131,65.00799693814477,0.7079309509419718,66740.12512542734,361652968.90069306
15790.975000000131,64.09514153535247,0.5239418973560154,66787.8326157057,882114250.5511825
15790.950000000132,63.107166134508304,0.5310534260544296,66837.22360923848,2314593365.4912877
15790.925000000132,62.05616833506425,0.5393682357218048,66888.26329807627,6456154513.362565
15790.900000000132,61.11809782186809,0.6992490092214472,66938.12412814172,16123054499.63322
15790.875000000133,60.099680298038685,0.7110455446944803,66988.8644903937,43530252006.006256
15790.850000000133,59.09046755608289,0.6351783442837248,67040.89179951808,116426502936.5959
15790.825000000134,58.09271839172089,0.7642970229944116,67093.85782293735,307802730746.85156
15790.800000000134,57.01123445707823,0.7311657050050454,67148.19934122267,882491114838.8755
15790.775000000134,55.92845272647141,0.7659435197773393,67203.8325991605,2531991606111.509
15790.750000000135,54.81403986108692,0.6008596093167015,67259.66863832888,7487405933475.174
15790.725000000135,53.65719991249514,0.6809537415033766,67317.05177339056,23059087973903.832
15790.700000000135,52.447666635377374,0.7098491222343559,67375.98351514785,74693060193148.19
15790.675000000136,51.25463435325628,0.6584912421868702,67436.30224695546,237911421439033.0
15790.650000000136,50.00901725234972,0.6833641325977494,67497.8686829776,796801137964475.4
15790.625000000136,48.76924953839997,0.7769187534076308,67561.20920082343,2651051113517171.0
15790.600000000137,47.388284176822296,0.7603157238292484,67626.0417015783,1.010295350406327e+16
15790.575000000137,46.1438755080678,0.7846967455713912,67691.67432265727,3.369380408540629e+16
15790.550000000138,44.752391587084574,0.840492137784681,67761.69261727831,1.2939406529238459e+17
15790.525000000138,43.378643830919756,0.9084798489482435,67831.90241272465,4.877668253135785e+17
15790.500000000138,41.99019110669062,0.7807424272860783,67907.23858162848,1.8621501083845885e+18
15790.475000000139,40.50768821092283,0.875532618312892,67980.4903257837,7.770324828683529e+18
15790.450000000139,38.90757974252155,1.0171765737118077,68058.42541853477,3.6232628303335715e+19
15790.42500000014,37.275397581750944,1.0079290878709948,68138.92546103681,1.7379084565894162e+20
15790.40000000014,35.557680972093735,1.0401220828623272,68224.11074491385,9.021644471030616e+20
15790.37500000014,33.82185252937515,0.9914314316428157,68313.32340116383,4.748316025489563e+21
15790.35000000014,31.916633116894726,1.13282657562325,68406.74710123213,2.925449885618982e+22
15790.32500000014,29.860990578884337,1.0883170687923849,68507.91884806962,2.068115702577596e+23
15790.300000000141,27.821721878180828,1.2558061922754362,68612.91867897823,1.429337924910551e+24
15790.275000000142,25.74126052072525,1.4112625476535396,68722.85369297372,1.0186705758096485e+25
15790.250000000142,23.1353517203491,1.1358596935457879,68850.45321380599,1.1755260786744626e+26
15790.225000000142,20.67625546328735,1.2246899023154487,68982.32687263357,1.1614355828478811e+27
15790.200000000143,17.540059585157913,1.5805558834371292,69137.43868996503,2.088640540676247e+28
15790.175000000143,14.572066678493725,1.9074070720157565,69290.78544527628,3.0766565827362604e+29
