r,phi
0.006349803061757963,880.8334812798421
0.006384884753928123,860.9707724758482
0.006419966446098282,841.5958108948253
0.0064550481382684415,822.6950162789581
0.0064901298304386006,804.2548083704023
0.0065252115226087605,786.2616069113137
0.00656029321477892,768.7018316438916
0.006595374906949079,751.5619023102918
0.006630456599119239,734.8282386526553
0.006665538291289398,718.487260413196
0.006700619983459558,702.5253873340407
0.006735701675629717,686.9290391573741
0.006770783367799877,671.6846356253664
0.006805865059970037,656.7785964801733
0.006840946752140196,642.1973414639651
0.006876028444310356,627.9289118295419
0.006911110136480515,613.9731313550728
0.006946191828650675,600.3263345993182
0.006981273520820835,586.9834195871372
0.007016355212990994,573.9392843434907
0.007051436905161154,561.1888268933108
0.007086518597331313,548.726945261471
0.007121600289501473,536.548537472976
0.007156681981671633,524.648501552685
0.007191763673841792,513.0217355255154
0.007226845366011952,501.6631374163844
0.007261927058182111,490.5676052502822
0.0072970087503522706,479.7300370520825
0.00733209044252243,469.1453308467171
0.0073671721346925895,458.80838465907436
0.007402253826862749,448.7140965141589
0.0074373355190329084,438.85736443681526
0.007472417211203068,429.2330864520045
0.007507498903373227,419.83616058464395
0.007542580595543387,410.6614848596364
0.007577662287713547,401.70395730194286
0.007612743979883706,392.9584759364516
0.007647825672053866,384.41993878809444
0.007682907364224025,376.0832438817888
0.007717989056394185,367.9432892424811
0.007753070748564344,359.99497289507417
0.007788152440734504,352.2331928645144
0.007823234132904663,344.65284717567556
0.007858315825074824,337.24883385353314
0.007893397517244983,330.0160509229754
0.007928479209415142,322.9493964089488
0.007963560901585303,316.04376833635615
0.007998642593755462,309.2940647301293
0.00803372428592562,302.6951836152002
0.00806880597809578,296.2420230164571
0.00810388767026594,289.92948095886095
0.0081389693624361,283.7524554673291
0.008174051054606259,277.705844566779
0.00820913274677642,271.7845462821133
0.008244214438946578,265.98345863827853
0.008279296131116737,260.2975583720254
0.008314377823286897,254.72688169269531
0.008349459515457057,249.2718421308673
0.008384541207627216,243.93073573400034
0.008419622899797375,238.70185854950978
0.008454704591967536,233.5835066248983
0.008489786284137695,228.57397600761033
0.008524867976307854,223.67156274514855
0.008559949668478013,218.8745628849283
0.008595031360648174,214.18127247443772
0.008630113052818333,209.5899875611649
0.008665194744988492,205.09900419251062
0.008700276437158653,200.70661841600668
0.008735358129328812,196.41112627902476
0.008770439821498971,192.21082382914028
0.008805521513669132,188.10400711372495
0.00884060320583929,184.08897218032507
0.00887568489800945,180.1640150762978
0.008910766590179609,176.32743184921856
0.00894584828234977,172.57751854648814
0.008980929974519929,168.91257121559465
0.009016011666690088,165.33088590395346
0.009051093358860248,161.83075865909632
0.009086175051030407,158.41048552843858
0.009121256743200567,155.06836255945382
0.009156338435370726,151.80268579963013
0.009191420127540886,148.61175129639741
0.009226501819711045,145.49385509722924
0.009261583511881204,142.44729324961372
0.009296665204051365,139.4703618009662
0.009331746896221524,136.56135679878935
0.009366828588391683,133.71857429054216
0.009401910280561844,130.94031032368366
0.009436991972732003,128.22486094567284
0.009472073664902162,125.57052220395417
0.009507155357072321,122.97559014604485
0.009542237049242482,120.43836081936024
0.009577318741412641,117.9571302713739
0.0096124004335828,115.53019454955938
0.00964748212575296,113.1558497013757
0.00968256381792312,110.83239177429641
0.009717645510093279,108.55811681576597
0.009752727202263438,106.33132087324338
0.009787808894433599,104.15029999421677
0.009822890586603758,102.01335022614512
0.009857972278773917,99.9187676164729
0.009893053970944077,97.86484821268823
