r,phi
0.020333925676755155,6.359816797674284
0.02038701679910053,6.241374624878517
0.020440107921445905,6.125021893021767
0.02049319904379128,6.01066515497223
0.020546290166136655,5.898210963568999
0.02059938128848203,5.787565871636616
0.020652472410827405,5.678636432028725
0.02070556353317278,5.5713291975989705
0.020758654655518155,5.465550721171894
0.02081174577786353,5.3612075556011405
0.02086483690020891,5.2582062537258025
0.020917928022554284,5.156453368384973
0.02097101914489966,5.055855452446849
0.021024110267245034,4.9563190587068675
0.02107720138959041,4.857859807962086
0.021130292511935784,4.760919535445282
0.02118338363428116,4.665541462105466
0.021236474756626534,4.571708017538185
0.02128956587897191,4.479401631324436
0.021342657001317284,4.388604733074317
0.02139574812366266,4.299299752339721
0.021448839246008034,4.211469118716195
0.02150193036835341,4.125095261799288
0.021555021490698784,4.040160611184547
0.02160811261304416,3.9566475964529673
0.021661203735389538,3.8745386471564416
0.021714294857734913,3.7938161929196212
0.021767385980080288,3.714462663338054
0.021820477102425663,3.6364604879636317
0.021873568224771038,3.5597920963919023
0.021926659347116413,3.4844399182329653
0.021979750469461788,3.4103863830241608
0.022032841591807163,3.3376139203901403
0.02208593271415254,3.2661049599555554
0.022139023836497913,3.1958419312140904
0.02219211495884329,3.126807263804949
0.022245206081188663,3.0589833873236785
0.02229829720353404,2.992352731336723
0.022351388325879414,2.9268977254396304
0.02240447944822479,2.8626007992279483
0.022457570570570164,2.7994443822535686
0.02251066169291554,2.737410904126591
0.022563752815260917,2.6764827944280114
0.022616843937606292,2.6166424827824812
0.022669935059951667,2.557872398698237
0.022723026182297042,2.5001549718144815
0.022776117304642417,2.443472631726763
0.022829208426987792,2.387807807986974
0.022882299549333168,2.333142930190661
0.022935390671678543,2.2794604279770283
0.022988481794023918,2.22674273083976
0.023041572916369293,2.1749722684035078
0.023094664038714668,2.124131470278371
0.023147755161060043,2.074202766059898
0.023200846283405418,2.025168585270876
0.023253937405750793,1.977011357579613
0.023307028528096168,1.929713512523449
0.023360119650441546,1.8832574796542758
0.02341321077278692,1.8376256886404008
0.023466301895132297,1.792800569019164
0.02351939301747767,1.7487645503570093
0.023572484139823047,1.7055000622931402
0.023625575262168422,1.6629895344085526
0.023678666384513797,1.6212153962405864
0.023731757506859172,1.5801600773993414
0.023784848629204547,1.5398060074949171
0.023837939751549922,1.5001356160792056
0.023891030873895297,1.4611313327768585
0.023944121996240672,1.4227755871397676
0.023997213118586047,1.3850508087634807
0.024050304240931422,1.3479394272580976
0.024103395363276797,1.31142387217551
0.024156486485622172,1.275486573111266
0.024209577607967547,1.2401099596609129
0.024262668730312926,1.2052764614199987
0.0243157598526583,1.1709685079549672
0.024368850975003676,1.1371685288613662
0.02442194209734905,1.1038589537347434
0.024475033219694426,1.0710222121269908
0.0245281243420398,1.0386407336627599
0.024581215464385176,1.0066969478939427
0.02463430658673055,0.9751732844597427
0.024687397709075926,0.9440521728829481
0.0247404888314213,0.9133160427882103
0.024793579953766676,0.8829473237710772
0.02484667107611205,0.8529284453834407
0.024899762198457426,0.8232418372354005
0.0249528533208028,0.7938699289079523
0.025005944443148177,0.764795149982092
0.025059035565493555,0.7359999300533673
0.02511212668783893,0.707466698702774
0.025165217810184305,0.6791778855258599
0.02521830893252968,0.6511159200890688
0.025271400054875055,0.6232632320025004
0.02532449117722043,0.5956022508325987
0.025377582299565805,0.5681154061749112
0.02543067342191118,0.5407851276249858
0.025483764544256556,0.5135938447347144
0.02553685566660193,0.48652398712874856
0.025589946788947306,0.45955798438808415
0.02564303791129268,0.43267826609371696
0.025696129033638056,0.40586726179753896
0.02574922015598343,0.37910740115330555
0.025802311278328806,0.3523811136983568
0.02585540240067418,0.3256708290282404
0.025908493523019556,0.29895897673850413
0.025961584645364934,0.2722279864101438
0.02601467576771031,0.24546028762415517
0.026067766890055685,0.21863830997608602
0.02612085801240106,0.19174448304693215
0.026173949134746435,0.16476123641768936
0.02622704025709181,0.1376709996984573
0.026280131379437185,0.11045620245567989
0.02633322250178256,0.08309927427035291
0.026386313624127935,0.055582644752576016
0.02643940474647331,0.027888743454241194
0.026492495868818685,0.0
